permno,fyear,fqtr,absacc,acc,agr,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,convind,currat,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,grltnoa,herf,hire,invest,lev,lgr,mve_ia,operprof,orgcap,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,ps,quick,rd,rd_mve,rd_sale,realestate,roic,salecash,saleinv,salerec,secured,securedind,sgr,sin,sp,tang,tb,aeavol,cash,chtx,cinvest,ear,roaq,roavol,roeq,rsup,stdacc,stdcf,chmom,dolvol,mom12m,mom1m,mom36m,mom6m,mvel1,turn,revt,ebit,ebitda,re,epspi,gma,operprof,quick,currat,cashrrat,cftrr,dpr,pe,pb,roe,roa,roic,cod,capint,lev,revt_aoa,ebit_aoa,ebitda_aoa,re_aoa,epspi_aoa,gma_aoa,operprof_aoa,quick_aoa,currat_aoa,cashrrat_aoa,cftrr_aoa,dpr_aoa,pe_aoa,pb_aoa,roe_aoa,roa_aoa,roic_aoa,cod_aoa,capint_aoa,lev_aoa,revt_5o5,ebit_5o5,ebitda_5o5,re_5o5,epspi_5o5,gma_5o5,operprof_5o5,quick_5o5,currat_5o5,cashrrat_5o5,cftrr_5o5,dpr_5o5,pe_5o5,pb_5o5,roe_5o5,roa_5o5,roic_5o5,cod_5o5,capint_5o5,lev_5o5,revtq,req,epspiq,quickq,curratq,cashrratq,peq,roeq,roaq,revtq_qoq,req_qoq,epspiq_qoq,quickq_qoq,curratq_qoq,cashrratq_qoq,peq_qoq,roeq_qoq,roaq_qoq,revtq_aoa,req_aoa,epspiq_aoa,quickq_aoa,curratq_aoa,cashrratq_aoa,peq_aoa,roeq_aoa,roaq_aoa,revtq_5o5,req_5o5,epspiq_5o5,quickq_5o5,curratq_5o5,cashrratq_5o5,peq_5o5,roeq_5o5,roaq_5o5,revt_sum,ebit_sum,ebitda_sum,re_sum,revt_med,ebit_med,ebitda_med,re_med,epspi_med,gma_med,operprof_med,quick_med,currat_med,cashrrat_med,cftrr_med,dpr_med,pe_med,pb_med,roe_med,roa_med,roic_med,cod_med,capint_med,lev_med,revt_sum_aoa,ebit_sum_aoa,ebitda_sum_aoa,re_sum_aoa,revt_med_aoa,ebit_med_aoa,ebitda_med_aoa,re_med_aoa,epspi_med_aoa,gma_med_aoa,operprof_med_aoa,quick_med_aoa,currat_med_aoa,cashrrat_med_aoa,cftrr_med_aoa,dpr_med_aoa,pe_med_aoa,pb_med_aoa,roe_med_aoa,roa_med_aoa,roic_med_aoa,cod_med_aoa,capint_med_aoa,lev_med_aoa,revt_sum_5o5,ebit_sum_5o5,ebitda_sum_5o5,re_sum_5o5,revt_med_5o5,ebit_med_5o5,ebitda_med_5o5,re_med_5o5,epspi_med_5o5,gma_med_5o5,operprof_med_5o5,quick_med_5o5,currat_med_5o5,cashrrat_med_5o5,cftrr_med_5o5,dpr_med_5o5,pe_med_5o5,pb_med_5o5,roe_med_5o5,roa_med_5o5,roic_med_5o5,cod_med_5o5,capint_med_5o5,lev_med_5o5,revt_sum,ebit_sum,ebitda_sum,re_sum,revt_med,ebit_med,ebitda_med,re_med,epspi_med,gma_med,operprof_med,quick_med,currat_med,cashrrat_med,cftrr_med,dpr_med,pe_med,pb_med,roe_med,roa_med,roic_med,cod_med,capint_med,lev_med,revt_sum_aoa,ebit_sum_aoa,ebitda_sum_aoa,re_sum_aoa,revt_med_aoa,ebit_med_aoa,ebitda_med_aoa,re_med_aoa,epspi_med_aoa,gma_med_aoa,operprof_med_aoa,quick_med_aoa,currat_med_aoa,cashrrat_med_aoa,cftrr_med_aoa,dpr_med_aoa,pe_med_aoa,pb_med_aoa,roe_med_aoa,roa_med_aoa,roic_med_aoa,cod_med_aoa,capint_med_aoa,lev_med_aoa,revt_sum_5o5,ebit_sum_5o5,ebitda_sum_5o5,re_sum_5o5,revt_med_5o5,ebit_med_5o5,ebitda_med_5o5,re_med_5o5,epspi_med_5o5,gma_med_5o5,operprof_med_5o5,quick_med_5o5,currat_med_5o5,cashrrat_med_5o5,cftrr_med_5o5,dpr_med_5o5,pe_med_5o5,pb_med_5o5,roe_med_5o5,roa_med_5o5,roic_med_5o5,cod_med_5o5,capint_med_5o5,lev_med_5o5
88157.0,2004.0,2.0,0.10635401,-0.10635401,-0.1735645,-0.09411398,0.4979444,5.551142,0.03528057,0.042000566,-0.14534608,0.0014739537,-0.18264043,0.0,-0.010414875,0.0,3.5357513,3.5357513,0.88278615,0.0,0.0,0.0,0.12938906,0.013748957,0.6475526,-0.5550661,0.00865993,0.40102527,-0.055172414,-0.00087336247,0.04803636,0.362866,-1288.988,0.13964811,0.013010669,-0.61499655,-0.037536725,-0.3962719,-0.033270195,-0.037536725,0.0,-0.039316263,0.03819576,0.0,-1.5660543,4.0,3.5357513,0.0,0.037881266,0.3004449,0.16072802,0.20600069,0.8957338,0.0,6.30363,0.0,0.0,0.05326896,0.0,0.12608391,0.7286462,0.36191162,-0.97159916,0.68675053,-0.019936752,0.007513576,-0.020522654,-0.013175091,0.02961228,-0.016622206,0.0032021957,0.11902617,0.15421966,-0.5090411,0.0,0.6344013,-0.023350323,0.0,0.05901272,313569.62,1.3671769,51.923,6.933,9.81,-2.119,0.21,0.95674366,0.0,3.5357513,3.5357513,2.331643,0.2798182,0.20681737,72.73279,151.35736,0.013748957,0.08060016,0.08060016,0.0,0.012340331,0.0,0.05326896,0.6574229,0.040517606,-0.7341613,1.3333334,-0.031587556,0.0,-0.037536725,-0.037536725,1.1325647,0.1695945,-0.8502977,0.14075772,1.3725462,-0.12338967,1.0767729,1.0767729,0.0,-0.49751142,0.0,0.4160628,0.28060585,0.3496008,0.4319164,0.11842691,-1.0424293e-05,0.0,0.34536728,0.34536728,2.4984832,-0.046819296,-0.3106826,0.0,0.0,0.0,0.0,-0.5176828,0.0,-0.35407865,0.0,13.487,-1.273,-0.05,3.8810148,3.8810148,0.0,-262.42075,-0.0081167985,-0.016840734,-0.053145185,96.92308,-1.625,0.017659614,0.017659614,0.0,-2.6313157,-1.6452918,-1.6134286,0.0837284,-0.80140406,-2.6666667,0.1367261,0.1367261,0.0,-2.0501575,-1.5385294,-2.42143,0.25212762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788424.6,87163.35,135448.05,-35373.79,57.289,0.256,2.435,-18.495,-0.03,0.49369875,0.0,1.3642921,1.459757,0.50105256,0.051309086,0.04762256,-0.7503025,44.27296,-0.014459411,0.04511695,0.013751939,0.07554254,0.02136023,0.14143747,0.082474865,0.34524953,0.16315992,-0.5664501,0.17083588,-1.7052342,2.7232416,-0.10035023,-0.7692308,0.06134419,0.0,0.014966921,0.00632304,0.061263017,0.4577554,-37.62175,0.21436812,0.8291935,-0.8705357,-3.3245924,-1.3591835,-0.012883265,-0.11209249,-0.010160044,0.15388627,0.30683774,0.23086374,-1.6261326,0.89028937,-2.984496,2.7606177,2.675477,-0.72727275,0.11943964,0.0,-0.15938851,-0.14647391,0.067806005,20.25848,16.492985,-8.904213,0.4262458,-33.190548,1.1416174,-2.48348,-0.03348005,-0.57395947,-0.20305556,640328.6,68362.695,101228.14,-50695.68,51.194,-0.089,1.554,-21.9045,-0.03,0.54182416,0.0,1.5794231,1.6253171,0.5544352,0.038368084,0.022329086,-0.9643952,48.51375,-0.019220559,0.03801675,0.013897416,0.0750361,0.019672371,0.08187582,0.08893341,0.47885734,0.23289236,-0.46103883,0.15249887,-0.9037838,85.333336,-0.12724121,-0.8,0.073773235,0.0,0.0379486,0.026552618,0.07258829,0.7506766,-5.7560954,0.35476258,0.9020105,-0.85904926,-1.756375,-1.1917802,0.012987389,-0.12547368,-0.0581884,0.16487923,0.3656275,0.28783453,-2.111229,0.90368885,-0.84021544,-1555.0,2.8167799,-0.8,0.1546335,0.0,-0.08977114,-0.10306366,0.07073759,-3.8380694,-22.74307,8.612774,0.41812736,9.827542,5.7587147,-1.4600061,-0.009112285,-0.59553385,-0.3453344
88198.0,2004.0,2.0,0.06812739,-0.06812739,0.18654764,-0.2060441,-0.33461413,3.3134074,-0.04948865,0.013969761,-0.25618425,0.015617049,-0.14664724,0.0,-0.33404112,0.0,1.7680511,1.7680511,0.381897,0.0,0.0,0.0,-0.26876995,-0.076464504,0.64329517,-0.32881758,-0.0049299486,0.0671964,-0.14267516,-0.01209223,0.17296417,-0.07720496,161.15323,-0.23748207,0.024990011,-0.55277175,-0.14986196,0.53367376,0.020321527,-0.14986196,0.0,-0.10897014,-0.05224389,0.0,-0.35278928,4.0,1.7680511,0.0,0.11419345,0.29792297,0.18885802,-0.38193431,1.9653668,0.0,4.0148253,1.0,1.0,-0.08563184,0.0,0.38329858,0.80493426,-0.2499353,-0.17001355,0.5430458,0.0010123313,-0.006421153,-0.0034154952,0.0071930536,0.04105167,0.01424777,0.040445995,0.17336057,0.14915709,-0.5090411,0.0,0.6344013,-0.023350323,0.0,0.05901272,256884.22,0.92125934,137.841,-20.998,-15.184,-153.322,-0.33,0.7329097,0.0,1.7680511,1.7680511,1.1369679,-0.12911253,-0.031711396,-13.077963,459.92813,-0.076464504,-0.41952217,-0.41625166,0.0,0.039946143,0.05983584,-0.08563184,0.18472128,0.2508444,0.21165806,0.13793103,0.022224667,0.0,-0.14986196,-0.14986196,-0.23414074,4.2097735,-0.72489214,0.56126493,1.4903458,-0.3594937,0.57054496,0.6280126,0.0,-0.5590284,-0.2562999,0.2976567,0.13275404,0.08414353,0.61165065,0.040950395,0.028470583,0.0,0.13590814,0.13590814,0.4504693,-0.041646462,0.0,0.0,0.0,0.0,-0.31270543,-0.3101609,0.0,-0.21125697,-0.4154093,41.869,-158.301,0.01,1.8293597,1.8293597,0.0,370.21054,0.06114164,0.013776594,0.21581438,-0.0019167113,-1.1428572,0.059109554,0.059109554,0.0,-7.2723107,-1.1734179,-1.1452986,0.45091313,0.055065684,-1.0476191,-0.020107834,-0.020107834,0.0,-35.293385,-1.0179095,-1.0534412,0.26097283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788424.6,87163.35,135448.05,-35373.79,57.289,0.256,2.435,-18.495,-0.03,0.49369875,0.0,1.3642921,1.459757,0.50105256,0.051309086,0.04762256,-0.7503025,44.27296,-0.014459411,0.04511695,0.013751939,0.07554254,0.02136023,0.14143747,0.082474865,0.34524953,0.16315992,-0.5664501,0.17083588,-1.7052342,2.7232416,-0.10035023,-0.7692308,0.06134419,0.0,0.014966921,0.00632304,0.061263017,0.4577554,-37.62175,0.21436812,0.8291935,-0.8705357,-3.3245924,-1.3591835,-0.012883265,-0.11209249,-0.010160044,0.15388627,0.30683774,0.23086374,-1.6261326,0.89028937,-2.984496,2.7606177,2.675477,-0.72727275,0.11943964,0.0,-0.15938851,-0.14647391,0.067806005,20.25848,16.492985,-8.904213,0.4262458,-33.190548,1.1416174,-2.48348,-0.03348005,-0.57395947,-0.20305556,640328.6,68362.695,101228.14,-50695.68,51.194,-0.089,1.554,-21.9045,-0.03,0.54182416,0.0,1.5794231,1.6253171,0.5544352,0.038368084,0.022329086,-0.9643952,48.51375,-0.019220559,0.03801675,0.013897416,0.0750361,0.019672371,0.08187582,0.08893341,0.47885734,0.23289236,-0.46103883,0.15249887,-0.9037838,85.333336,-0.12724121,-0.8,0.073773235,0.0,0.0379486,0.026552618,0.07258829,0.7506766,-5.7560954,0.35476258,0.9020105,-0.85904926,-1.756375,-1.1917802,0.012987389,-0.12547368,-0.0581884,0.16487923,0.3656275,0.28783453,-2.111229,0.90368885,-0.84021544,-1555.0,2.8167799,-0.8,0.1546335,0.0,-0.08977114,-0.10306366,0.07073759,-3.8380694,-22.74307,8.612774,0.41812736,9.827542,5.7587147,-1.4600061,-0.009112285,-0.59553385,-0.3453344
88190.0,2004.0,2.0,0.020464795,-0.020464795,0.20791054,0.26805976,-1.1893429,1.0779432,-0.1518999,-0.10973477,-0.009283426,0.004053976,-0.16876046,0.0,0.0,0.0,13.158818,13.158818,0.06721014,0.0,0.0,0.0,-0.24558228,-0.16658564,-0.19607083,-0.95761967,0.0030953055,0.6056266,0.05035971,0.0037726,0.1278307,-0.0125230625,-5182.9624,-0.3168377,0.0,-1.4829814,-0.304047,0.018039258,0.8460982,-0.304047,0.0,0.0,0.0,0.0,-0.08815728,1.0,13.158818,1.0,0.12511389,0.0,0.679548,-0.8609964,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.8444096,-0.3252212,-0.75163215,0.6129421,0.0,0.0,-0.0039970204,-0.07562148,0.018407209,-0.096036755,0.0033812912,2.694128,672.9721,-0.5090411,0.0,0.6344013,-0.023350323,0.0,0.05901272,218186.9,1.5092342,0.0,-57.147,-52.596,-186.232,-1.08,0.0,0.0,13.158818,13.158818,8.003109,0.0,-0.0,-6.0029182,102.68265,-0.16658564,-0.32887936,-0.2768568,0.0,0.004762846,0.19230701,-1.0,-0.14536318,-0.15390185,0.42921168,0.21348314,0.0,0.0,-0.304047,-0.304047,0.277282,0.0,0.0,0.64288163,1.6479223,-0.39131343,0.6052453,0.54961705,0.0,-0.27241832,0.31054315,-1.0,0.0,0.0,0.78271353,0.0,0.0,0.0,0.090227395,0.090227395,-0.009565829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21968645,1.2737461,0.673,-216.856,-0.28,12.64995,12.860359,0.0,-13.410349,-1.0278393,-0.10647976,0.45986986,0.07594145,-0.03448276,-0.0052662967,0.0020708488,0.0,-0.3329764,1.3342311,0.06995537,0.0,0.37970173,-0.06666667,-0.45846942,-0.44946203,0.0,-0.17966513,0.5870368,0.35729846,-0.55645126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731018.5,445892.84,636909.7,966106.5,116.1295,0.9305,3.916,-6.4555,-0.02,0.3047025,0.0,1.3325907,2.095152,0.3733928,0.03776326,0.24542323,-0.09201737,58.049725,-0.003270456,0.04277194,-0.0007573845,0.08344049,0.028426982,0.3567671,0.11176761,0.1453901,0.1367053,0.15533707,-0.056356397,-0.47636467,-0.32313544,0.20889513,-0.6,-0.024651984,0.0,0.06627909,0.091733865,0.2861569,-0.27804056,0.17944337,-0.60850936,0.84502643,-0.88674444,0.20558676,-0.69647086,-0.0041362187,-0.107327566,-0.049532823,0.44426098,0.62897754,0.54153425,0.37468252,-0.03373979,-0.80008596,-0.5689124,16.73489,-1.2222222,0.031734604,0.0,0.05442809,0.05119908,0.58289605,-0.087378606,-0.28546724,-1.0110168,0.7918636,-1.1688118,-0.20924823,-1.0754353,-0.07544266,-0.381019,-0.173331,1041257.25,149707.42,206641.11,270233.47,18.6695,-2.029,-1.427,-28.49,-0.18,0.310268,0.0,2.3217013,2.8711798,0.81560016,-0.08532403,0.07420145,-4.246656,88.59362,-0.06603204,-0.13662738,-0.15034741,0.08196103,0.023360437,0.20736359,0.074097835,0.05761133,0.07652096,0.061376613,-0.08543366,0.12847608,0.12450749,0.08419751,-0.05263158,-0.054788332,0.0,0.12243551,0.111091204,0.15755747,-0.13513538,1.5742196,1.4163347,1.0930552,-0.50000256,-0.12158664,-0.09105542,0.09085871,-0.22415274,0.040724106,0.30431488,0.28929627,0.40640017,0.18730402,-0.003921464,0.25634676,0.5820399,0.9864733,-0.25,0.057168193,0.0,0.23932645,0.18462022,0.45663178,0.2293186,-0.6497104,1.3682917,1.1319637,0.24337515,1.0787479,0.21446708,-0.014490084,-0.42433554,-0.041470133
88182.0,2004.0,2.0,0.16147177,-0.16147177,0.034660462,0.0,-0.013251634,8.243322,0.03245499,0.07482605,-0.037930958,0.23158014,0.09970318,0.0098118,-0.4081596,0.0,1.6850419,1.6850419,0.24564216,0.0,0.0,0.0068886955,-0.026431052,-0.103117384,0.34718645,-0.4351145,0.12620004,0.1937055,0.2858056,0.121186934,1.1788192,-0.05202741,-79.69883,0.0,0.007753378,0.9137417,0.036948867,-0.12237527,0.056625847,0.017686833,-0.08670009,-0.13344352,0.06278953,-0.08083925,-1.3147383,6.0,1.1318504,1.0,0.06071995,0.07997381,0.0,0.09617473,5.7293677,6.2301865,7.8552537,0.37986836,1.0,-0.014200092,0.0,0.7592479,0.5551879,0.74649876,0.32976416,0.2041835,-0.00059458084,0.021764712,0.10260739,-0.002884457,0.058078393,0.010318397,0.060705863,0.10911061,0.33896536,-0.5090411,0.0,0.6344013,-0.023350323,0.0,0.05901272,1466682.2,3.5964952,1069.1,81.7,204.3,-1538.1,-0.94,0.39070246,0.0,1.1318504,1.6850419,0.60154736,0.042746235,-0.058188364,-8.446935,-466.0127,-0.11838614,0.33440322,-0.22244641,0.0,0.057344586,-2.482187,-0.014200092,0.9268868,0.20530973,0.09762364,0.093023255,0.05744152,0.0,0.017686833,0.036948867,0.028962638,0.51497686,-0.028596634,3.958655,0.0,-0.7983324,0.29118758,0.25126103,0.0,1.6034441,-0.023541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.5,-1586.4,-0.02,1.1440592,1.6471188,0.0,-363.8152,-0.13888669,0.011111111,0.08208955,0.0016416215,-0.9130435,-0.042714637,-0.04809727,0.0,8.060115,-0.83367884,-0.92698413,0.3017174,0.06734845,-0.9411765,0.07603402,0.033081923,0.0,42.744865,-0.9823916,-0.881971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682273.0,233633.94,443074.84,534460.3,113.5,1.775,6.075,-2.444,0.01,0.3450252,0.0,1.5099102,2.238665,0.42902064,0.051386427,0.2026895,3.1370876,39.26541,0.004161809,0.04308296,0.016491422,0.07928816,0.02483518,0.2773411,0.086287126,0.2938122,0.15384817,0.47169867,0.16070972,1.003386,0.6828255,0.10538218,-1.1666666,0.019035375,0.0,0.10024991,0.056964703,0.30650076,-0.0345388,2.1395726,-10.89249,0.79700065,-1.1191595,1.444958,-3.7083335,-0.09539599,-0.10152664,0.025679773,0.23330055,-0.007477258,0.13453262,-0.09786716,0.33515275,-0.54080975,-0.14939792,-1.912451,-0.93333334,0.00033419798,0.0,0.1202976,0.029459216,0.7087655,0.33104047,0.010429879,-0.62241226,1.272023,-0.8601719,-0.42019963,-0.53996104,-0.13804609,-0.4745491,-0.2152232,761938.44,39042.742,91497.31,49249.688,74.656,-0.0115,2.377,-5.8725,-0.055,0.36459765,0.0,1.8605652,2.5081775,0.6662281,0.041624375,0.11263702,-1.2211816,45.166687,-0.020176528,0.010334781,-0.001974136,0.076035485,0.024073444,0.17528926,0.04935957,1.5657833,0.2911104,1.4100971,0.11967485,-0.9868421,2.0280254,0.17980914,-0.76086956,0.024590606,0.0,0.10643431,0.02820675,0.2047668,-0.06504928,-290.25186,0.31182757,0.9699826,-0.8117348,-1.1992991,-0.97294015,-0.021799853,-0.039588127,0.0017403942,0.20225842,-0.022924354,0.18816185,-0.6783362,0.23309687,-1.0071186,-0.4086329,-8.572534,-3.75,0.0147253135,0.0,0.22044477,0.08482716,0.90702957,0.25767547,-0.016272588,-1.1502273,1.5768957,-2.06876,-0.8091026,-1.0928105,-0.08489059,-0.5449493,-0.30383423
88255.0,2004.0,2.0,0.113781445,-0.113781445,0.15624556,-0.07583574,-0.30028865,8.779905,-0.044899,-0.025447257,0.17917222,0.49961427,-0.048093356,0.0035113927,0.5422414,0.0,1.3528894,1.3528894,0.53328514,1.0,0.0,0.025369262,-0.19502236,-0.09267573,0.36502257,-0.75339884,0.004712659,0.5821615,-0.12601626,-0.0387171,0.15769295,-0.23175073,-112.15717,-0.28960264,0.024525993,0.24590386,0.063195415,-0.22802179,-0.114017025,0.048598967,-0.23751947,0.07306157,0.4807108,-0.19131261,-0.51552576,5.0,1.2986201,0.0,0.020790767,0.06350367,0.1249189,-0.27114087,4.648517,43.197098,5.0748796,1.0,1.0,0.0040059495,0.0,0.32739475,0.41373587,-0.15855548,-0.42793304,0.41987136,-0.00420186,0.0012418098,0.076540135,-0.023858042,0.081060685,-0.032873265,0.015104429,0.33297613,1.4033607,-0.5090411,0.0,0.6344013,-0.023350323,0.0,0.05901272,161196.5,10.317261,50.627,-12.991,-7.087,-285.712,-0.43,0.5078318,0.0,1.2986201,1.3528894,0.4601778,-0.13714026,0.0,-6.5612674,430.621,-0.15240958,-0.67252594,-0.7752898,0.0,0.041814603,0.06574592,0.0040059495,-0.6974263,-0.79023856,0.08631198,-0.7094595,-0.1135621,0.0,0.048598967,0.063195415,0.27803615,-0.802177,0.0,17.857096,9.726317,-0.94696957,-0.6751183,-0.6032226,0.0,0.0034649738,-0.7646492,0.78663665,0.053917766,-0.056484267,0.6621569,-0.5212098,0.0,0.0,-0.16373374,-0.15685822,0.20799516,-0.49431834,0.0,0.0,0.0,0.0,-0.11233064,-0.02635759,0.0,-0.17347457,-0.29487312,14.957,-294.756,-0.1,2.3874407,2.4823742,0.0,-79.99604,-0.036194973,-0.04071643,0.11055836,0.0077851745,-0.75609756,-0.096746325,-0.09181172,0.0,1.5000789,-0.47838342,-0.6781706,0.20972177,0.06693211,-0.44444445,0.50199383,0.4987641,0.0,9.277445,-0.99449503,-0.8147248,0.9310693,0.0,-0.5812876,0.0,0.0,0.0,0.0,0.0,0.0,196662.75,18897.225,26948.207,15528.694,138.68,5.0215,10.2395,-5.4285,0.07,0.31044993,0.0,1.3706652,1.5306628,0.31177366,0.05300722,0.15548313,8.977669,40.668312,0.018180862,0.067348026,0.033556093,0.09916496,0.027264385,0.27039522,0.07236054,0.02996426,0.0401903,0.5751398,0.13836354,0.7381447,0.7077218,-0.067268044,0.0,0.0012406427,0.0,-0.0064119506,0.05106616,0.039245557,0.030820416,0.6051782,21.287617,1.0870258,3.4327657,0.015187138,0.0007658547,0.10201878,-0.19289178,0.05818196,0.3539348,0.46691298,0.3874626,0.655805,1.028642,0.72028095,0.97178894,0.9697025,0.16666667,0.110751584,0.0,-0.07192193,-0.048420027,0.21789296,1.4439255,-0.09854611,0.1657139,1.0599958,0.20368123,0.6041459,0.89325476,0.059685588,-0.3798801,-0.39526102,107381.48,11054.905,15437.841,8787.941,160.393,8.108,12.021,-3.915,0.15,0.31240997,0.0,1.4758068,1.582979,0.2671897,0.06270651,0.15548313,10.38796,39.45863,0.032030318,0.07127011,0.03520176,0.1103005,0.036053393,0.3378605,0.08621566,-0.033861037,-0.001715169,0.28044927,0.14799719,-0.0014778326,0.30762535,-0.38746774,0.2,0.009262049,0.0,-0.035827853,-0.009817813,-0.08861992,-0.002947834,-0.41710472,0.21838994,0.43113363,-0.1647048,0.030731386,-0.19611594,-0.035929155,-0.08198235,-0.07781802,0.2832737,0.3905796,0.25980008,0.8468552,1.453768,1.3910351,0.9264423,-0.39396286,-16.0,0.24350004,0.0,-0.12956993,-0.07969017,0.6437248,2.188963,0.83690995,37.600628,1.556821,3.7314289,14.5877905,-16.40178,-0.14228691,-0.12518589,-0.5060596
88260.0,2004.0,2.0,0.050198793,-0.050198793,-0.02686918,-0.14709224,0.43994018,3.389576,0.021742048,0.06411311,0.038538035,0.019322492,-0.25917938,0.01602505,-0.19781062,0.0,8.038196,8.038196,0.9326322,0.0,0.0,0.0,0.0255521,-0.0010448169,0.2903984,-0.12089013,0.04528705,0.1937055,-0.073076926,0.02742813,0.02565124,0.04969345,-980.5369,0.07939901,0.004269544,-0.8194943,-0.07886078,0.34591573,-0.21435513,-0.11564439,-0.17065598,0.56036043,0.3747623,-0.11055667,-21.809435,4.0,7.232939,0.0,0.049575575,0.1784546,0.045550555,0.06686077,1.7436186,13.449227,16.641592,0.0,0.0,0.37295038,0.0,0.27780497,0.4119598,-1.6173826,7.0332446,0.4813976,0.012110772,0.04486382,-0.09917706,0.02267421,0.07676397,0.024712177,0.022526834,0.0,0.0,-0.5090411,0.0,0.6344013,-0.023350323,0.0,0.05901272,830974.9,5.631658,140.921,11.384,17.503,-81.369,-0.01,0.4682198,0.0,7.232939,8.038196,5.776591,0.07826371,-0.0,-957.1055,105.79721,-0.0010448169,-0.0024057557,-0.0024057557,0.0,0.018794173,0.0,0.37295038,4.431298,1.087916,0.0065562413,-0.9791667,-0.15612736,0.0,-0.11564439,-0.07886078,0.15212093,0.20255467,0.0,75.33148,0.9284115,-0.98689926,-0.97521484,-0.97521484,0.0,-0.24043728,0.0,1.7022614,0.0,0.0,1.1182446,-0.5605251,0.0,0.0,0.16317599,0.1863562,0.11542653,0.0,-1.0,0.0,0.0,0.0,-0.6121621,-0.6126442,0.0,-0.3532602,-1.0,48.509,-68.582,0.12,8.36854,8.956654,0.0,122.945724,0.024537457,0.023678055,0.071548484,-0.040824603,-0.14285715,0.43844467,0.42516643,0.0,0.023308953,0.0987632,-0.1579422,0.4898799,-0.048159663,11.0,0.16498454,0.15063326,0.0,-0.80578434,1.0752612,11.210209,0.9221049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682273.0,233633.94,443074.84,534460.3,113.5,1.775,6.075,-2.444,0.01,0.3450252,0.0,1.5099102,2.238665,0.42902064,0.051386427,0.2026895,3.1370876,39.26541,0.004161809,0.04308296,0.016491422,0.07928816,0.02483518,0.2773411,0.086287126,0.2938122,0.15384817,0.47169867,0.16070972,1.003386,0.6828255,0.10538218,-1.1666666,0.019035375,0.0,0.10024991,0.056964703,0.30650076,-0.0345388,2.1395726,-10.89249,0.79700065,-1.1191595,1.444958,-3.7083335,-0.09539599,-0.10152664,0.025679773,0.23330055,-0.007477258,0.13453262,-0.09786716,0.33515275,-0.54080975,-0.14939792,-1.912451,-0.93333334,0.00033419798,0.0,0.1202976,0.029459216,0.7087655,0.33104047,0.010429879,-0.62241226,1.272023,-0.8601719,-0.42019963,-0.53996104,-0.13804609,-0.4745491,-0.2152232,761938.44,39042.742,91497.31,49249.688,74.656,-0.0115,2.377,-5.8725,-0.055,0.36459765,0.0,1.8605652,2.5081775,0.6662281,0.041624375,0.11263702,-1.2211816,45.166687,-0.020176528,0.010334781,-0.001974136,0.076035485,0.024073444,0.17528926,0.04935957,1.5657833,0.2911104,1.4100971,0.11967485,-0.9868421,2.0280254,0.17980914,-0.76086956,0.024590606,0.0,0.10643431,0.02820675,0.2047668,-0.06504928,-290.25186,0.31182757,0.9699826,-0.8117348,-1.1992991,-0.97294015,-0.021799853,-0.039588127,0.0017403942,0.20225842,-0.022924354,0.18816185,-0.6783362,0.23309687,-1.0071186,-0.4086329,-8.572534,-3.75,0.0147253135,0.0,0.22044477,0.08482716,0.90702957,0.25767547,-0.016272588,-1.1502273,1.5768957,-2.06876,-0.8091026,-1.0928105,-0.08489059,-0.5449493,-0.30383423
